sample_index,image_id,target_id,A,Aplus,B,C0,C1,C2,r,full_failure,absent_failure,exact_matched_random_failure_probability,cci_region,wf_region,mean_region,max_0_1_region,cci_bbox_precision,wf_bbox_precision,feasible_set_size,n_full_foils,n_absent_foils,m_outranking_foils
478,8700,sofa,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5,0.5,1,19,18,0
479,3384,dog,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.75,0.75,1,19,18,0
480,3720,horse,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8333333134651184,0.8333333134651184,1,19,18,0
481,2927,car,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.75,0.75,1,19,18,5
482,8548,car,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.6666666865348816,0.6666666865348816,1,19,18,8
483,8795,sheep,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.5,0.5,1,19,18,10
484,3084,horse,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,17,0
485,3234,car,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
486,1219,train,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.5,0.5,1,19,18,0
487,8099,boat,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.20000000298023224,0.20000000298023224,1,19,18,3
488,1370,person,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,3
489,1342,person,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8333333134651184,0.8333333134651184,1,19,18,0
490,6032,bicycle,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.875,0.875,1,19,18,0
491,9840,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,17,0
492,8641,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,14
493,8183,horse,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,2
494,4081,pottedplant,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,7
495,2562,car,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,6
496,4478,car,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,5
497,5193,dog,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.625,0.625,1,19,18,2
498,4904,bicycle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.125,0.125,1,19,18,0
499,4119,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
500,8431,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
501,8916,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,8
502,2719,boat,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,19,18,0
503,2418,train,0,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.0,0.0,1,19,18,0
504,546,dog,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8181818127632141,0.8181818127632141,1,19,18,0
505,9228,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,5
506,704,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.800000011920929,0.800000011920929,1,19,18,0
507,168,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.7272727489471436,0.7272727489471436,1,19,18,0
508,2575,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.2222222238779068,0.2222222238779068,1,19,17,5
509,4355,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,7
510,8673,chair,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
511,7067,sofa,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.800000011920929,0.800000011920929,1,19,18,0
512,4166,diningtable,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.5714285969734192,0.5714285969734192,1,19,15,0
513,4094,bus,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,18
514,3160,aeroplane,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,6
515,9871,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,14
516,5733,horse,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,8
517,8176,dog,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
518,8957,chair,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.5,0.5,1,19,18,0
519,2830,motorbike,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.800000011920929,0.800000011920929,1,19,18,0
520,7206,train,1,1,1,1,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.6666666865348816,0.6666666865348816,1,19,18,1
521,4740,diningtable,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.75,0.75,1,19,18,0
522,8234,train,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.4166666567325592,0.4166666567325592,1,19,18,0
523,5939,sofa,0,0,0,0,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.2222222238779068,0.2222222238779068,1,19,18,1
524,9962,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,17,16
525,870,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,5
526,6514,person,1,1,1,1,0,0,0,1,0,0.9473684210526316,3,3,3,3,1.0,1.0,1,19,18,1
527,6487,sofa,1,1,1,0,1,0,0,1,1,0.9941520467836258,2,2,2,2,1.0,1.0,1,19,17,2
528,1601,dog,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,5
529,3542,bicycle,0,0,0,0,0,0,0,1,1,1.0,1,1,2,1,0.0,0.0,2,19,18,10
530,8046,person,0,0,0,0,0,0,0,1,1,1.0,4,2,4,2,0.0,0.0,2,19,18,12
531,4222,sofa,1,1,1,1,0,0,0,1,1,0.8947368421052632,3,3,3,3,0.5,0.5,1,19,17,1
532,8844,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.800000011920929,0.800000011920929,1,19,18,11
533,2945,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,16,9
534,5092,pottedplant,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.10000000149011612,0.10000000149011612,1,19,18,0
535,4930,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,10
536,7785,person,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.5,0.5,1,19,17,0
537,6954,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,10
538,8578,boat,0,0,0,0,0,0,0,1,1,0.9473684210526316,5,5,5,5,0.0,0.0,1,19,18,1
539,136,cat,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3333333432674408,0.3333333432674408,1,19,18,0
540,3527,car,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8888888955116272,0.8888888955116272,1,19,18,0
541,940,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.800000011920929,0.800000011920929,2,19,18,9
542,1656,dog,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
543,1542,cat,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,5
544,8074,person,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,3
545,2789,cow,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.75,0.75,1,19,17,0
546,8059,horse,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.125,0.125,1,19,18,5
547,6629,train,1,1,1,0,1,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,3
548,2552,chair,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.1666666716337204,0.1666666716337204,1,19,18,8
549,2161,pottedplant,0,0,0,0,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.0,0.0,1,19,18,1
550,6308,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,18,0
551,1435,car,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.625,0.625,1,19,18,4
552,6193,motorbike,0,0,0,0,0,0,0,1,1,1.0,3,4,3,4,1.0,0.5,2,19,18,16
553,4218,dog,1,1,1,0,1,0,0,1,1,0.9473684210526316,5,5,5,5,1.0,1.0,1,19,18,1
554,606,diningtable,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.8181818127632141,0.8181818127632141,1,19,16,0
555,6504,sofa,0,0,0,0,0,0,0,1,0,0.9473684210526316,3,3,3,3,0.0,0.0,1,19,18,1
556,9216,tvmonitor,1,1,1,0,1,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,2
557,4580,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,0,0,0,0,1.0,1.0,1,19,18,1
558,2788,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,17,5
559,7126,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.2222222238779068,0.2222222238779068,1,19,18,4
560,445,horse,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,2,19,18,4
561,5005,car,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,19,18,13
562,7315,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
563,642,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,10
564,5377,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.25,0.25,1,19,18,5
565,7665,car,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.6666666865348816,0.6666666865348816,1,19,18,2
566,9673,motorbike,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
567,616,horse,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
568,7019,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
569,8780,person,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,3
570,8528,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,17,0
571,3323,diningtable,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,16,0
572,1851,dog,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,6
573,9102,boat,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,17,0
574,3633,cow,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.4000000059604645,0.4000000059604645,1,19,18,3
575,913,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,4
576,3942,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,2
577,1921,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
578,3544,sofa,0,0,0,0,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.0,0.0,1,19,18,1
579,734,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
580,2974,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.4000000059604645,0.4000000059604645,1,19,17,8
581,4104,bus,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.8333333134651184,0.8333333134651184,1,19,18,0
582,4482,diningtable,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
583,4447,bicycle,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.6666666865348816,0.6666666865348816,1,19,18,0
584,974,tvmonitor,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.20000000298023224,0.20000000298023224,1,19,18,0
585,6399,dog,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.0,0.0,1,19,18,0
586,475,sheep,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.6666666865348816,0.6666666865348816,1,19,18,0
587,9741,person,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,17,0
588,5359,train,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,5
589,5553,motorbike,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,18,0
590,3746,bicycle,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,19,17,15
591,6401,horse,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,5
592,8697,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
593,2793,motorbike,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.125,0.125,1,19,18,0
594,5456,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
595,2777,chair,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.6000000238418579,0.6000000238418579,1,19,18,0
596,8531,train,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,8
597,1600,sofa,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.375,0.375,1,19,17,0
598,4749,horse,1,1,1,0,1,0,0,1,1,0.9473684210526316,2,2,2,2,1.0,1.0,1,19,18,1
599,8544,dog,1,1,1,0,1,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,3
600,8946,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.0,0.0,1,19,18,1
601,3795,person,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
602,1805,diningtable,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.20000000298023224,0.20000000298023224,1,19,17,4
603,6742,person,0,0,0,0,0,0,0,1,1,1.0,3,2,2,2,1.0,0.38461539149284363,2,19,18,16
604,5100,person,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,17,6
605,5225,person,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,9
606,8399,horse,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,3
607,8347,sofa,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5,0.5,1,19,17,0
608,3952,boat,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,3
609,7252,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
610,3825,chair,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8888888955116272,0.8888888955116272,1,19,18,0
611,3193,horse,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
612,6505,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
613,1779,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
614,6713,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.875,0.875,1,19,18,7
615,2587,dog,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,9
616,6633,person,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,17,10
617,378,horse,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.6000000238418579,0.6000000238418579,1,19,18,0
618,5944,horse,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.23076923191547394,0.23076923191547394,1,19,18,9
619,3934,pottedplant,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.6666666865348816,0.6666666865348816,1,19,18,0
620,7371,bicycle,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
621,9332,aeroplane,1,0,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
622,8113,diningtable,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.30000001192092896,0.30000001192092896,1,19,18,0
623,4109,chair,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,17,5
624,8041,chair,1,1,1,1,0,0,0,1,1,0.9473684210526316,5,5,5,5,1.0,1.0,1,19,18,1
625,6451,chair,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
626,5994,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,17,11
627,7034,car,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,2
628,4791,sofa,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,19,17,3
629,4667,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,2,19,18,8
630,6571,dog,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
631,607,car,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.0,0.0,1,19,18,1
632,8239,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.5,0.5,1,19,18,6
633,5218,chair,0,0,0,0,0,0,0,1,1,0.9473684210526316,3,3,3,3,0.0,0.0,1,19,18,1
634,3278,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.1666666716337204,0.1666666716337204,1,19,17,14
635,4959,car,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
636,1437,pottedplant,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.0833333358168602,0.0833333358168602,1,19,18,0
637,283,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0833333358168602,0.0833333358168602,1,19,18,14
638,4665,boat,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.800000011920929,0.800000011920929,1,19,18,4
639,7012,chair,0,0,0,0,0,0,0,1,1,0.9473684210526316,2,2,2,2,0.1428571492433548,0.1428571492433548,1,19,18,1
640,2252,person,1,1,1,1,0,0,0,1,1,1.0,5,1,5,1,1.0,0.75,2,19,18,7
641,4811,person,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,5
642,9511,chair,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.8571428656578064,0.8571428656578064,1,19,17,0
643,1735,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,4
644,9380,horse,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.7777777910232544,0.7777777910232544,2,19,18,0
645,3867,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0833333358168602,0.0833333358168602,1,19,17,7
646,6567,motorbike,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.5,0.5,1,19,17,12
647,2748,bus,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.0,0.0,1,19,18,0
648,8666,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.4285714328289032,0.4285714328289032,1,19,18,8
649,5677,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.75,0.75,1,19,18,0
650,271,car,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,4
651,4179,person,1,0,1,1,0,0,0,1,1,0.9941520467836258,6,6,6,6,0.5,0.5,1,19,17,2
652,9201,car,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,7
653,883,car,0,0,0,0,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.0,0.0,1,19,18,1
654,7766,horse,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,2,19,18,3
655,4319,diningtable,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
656,7532,person,1,1,1,0,1,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,6
657,155,bicycle,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
658,9521,sofa,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.4285714328289032,0.4285714328289032,1,19,16,0
659,9722,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
660,14,car,0,0,0,0,0,0,0,1,1,0.9941520467836258,3,3,3,3,0.20000000298023224,0.20000000298023224,1,19,17,2
661,4932,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9090909361839294,0.9090909361839294,1,19,18,0
662,2133,sheep,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.7142857313156128,0.7142857313156128,1,19,18,0
663,4731,train,1,1,1,0,1,0,0,1,1,0.9941520467836258,1,1,1,1,1.0,1.0,1,19,17,2
664,6113,bus,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.75,0.75,1,19,16,0
665,2242,car,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,16,0
666,1238,person,1,0,1,0,1,0,0,1,1,1.0,3,3,3,3,0.800000011920929,0.800000011920929,1,19,18,6
667,8922,chair,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.4000000059604645,0.4000000059604645,1,19,16,0
668,2119,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.5,0.5,1,19,18,10
669,2951,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.800000011920929,0.800000011920929,1,19,17,0
670,7137,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,2
671,3810,motorbike,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,17,7
672,4006,horse,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,18,0
673,9204,dog,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,2
674,2402,car,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.5714285969734192,0.5714285969734192,1,19,18,4
675,3016,bus,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
676,9525,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.800000011920929,0.800000011920929,1,19,18,0
677,5638,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
678,8205,horse,0,0,0,0,0,0,0,1,1,0.9473684210526316,2,2,2,2,0.1428571492433548,0.1428571492433548,1,19,18,1
679,5763,car,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.07692307978868484,0.07692307978868484,1,19,18,5
680,6982,horse,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
681,4412,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.3333333432674408,0.3333333432674408,1,19,18,4
682,562,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,11
683,1891,car,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.6666666865348816,0.6666666865348816,1,19,18,2
684,2743,pottedplant,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.8571428656578064,0.8571428656578064,1,19,18,0
685,3944,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.625,0.625,1,19,17,0
686,1914,person,1,1,1,1,0,0,0,1,1,0.9941520467836258,5,5,5,5,1.0,1.0,1,19,17,2
687,6798,pottedplant,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
688,6273,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,4
689,447,person,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.4545454680919647,0.4545454680919647,1,19,18,0
690,4309,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,18,0
691,2806,motorbike,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,5
692,798,sofa,1,1,1,0,1,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,2
693,5375,person,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
694,2223,bus,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,17,0
695,2283,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9090909361839294,0.9090909361839294,1,19,18,0
696,8882,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,6,6,6,6,1.0,1.0,1,19,18,1
697,3819,person,1,1,1,1,0,0,0,1,1,0.9941520467836258,2,2,2,2,1.0,1.0,1,19,17,2
698,4417,bicycle,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.5,0.5,1,19,18,0
699,5709,bicycle,0,0,0,0,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.0,0.0,1,19,18,1
700,137,car,0,0,0,0,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.0,0.0,1,19,18,1
701,1099,aeroplane,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.0,0.0,1,19,18,0
702,2964,person,1,1,1,0,1,0,0,1,1,1.0,4,4,4,4,0.75,0.75,1,19,18,6
703,2538,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.1428571492433548,0.1428571492433548,1,19,17,4
704,8751,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,16,0
705,2604,chair,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.5,0.5,1,19,17,0
706,9028,bicycle,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.375,0.375,1,19,18,5
707,1720,diningtable,1,1,1,1,0,0,0,1,0,0.8947368421052632,2,2,2,2,0.8999999761581421,0.8999999761581421,1,19,17,1
708,8761,aeroplane,1,1,1,0,1,0,0,1,0,0.8947368421052632,6,6,6,6,1.0,1.0,1,19,17,1
709,7393,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,17,0
710,7739,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.4166666567325592,0.4166666567325592,1,19,17,14
711,7882,car,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,8
712,4573,boat,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.4000000059604645,0.4000000059604645,1,19,18,0
713,587,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.6666666865348816,0.6666666865348816,1,19,17,12
714,7509,horse,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,0.8333333134651184,0.8333333134651184,1,19,18,5
715,3434,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,11
716,3041,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.75,0.75,1,19,18,1
717,858,bus,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8333333134651184,0.8333333134651184,1,19,18,0
718,1075,dog,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,14
