sample_index,image_id,target_id,A,Aplus,B,C0,C1,C2,r,full_failure,absent_failure,exact_matched_random_failure_probability,cci_region,wf_region,mean_region,max_0_1_region,cci_bbox_precision,wf_bbox_precision,feasible_set_size,n_full_foils,n_absent_foils,m_outranking_foils
453,7778,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,2,2,2,2,0.8571428656578064,0.8571428656578064,1,19,18,1
454,111,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,16,10
455,7961,car,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,2
456,2904,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.30000001192092896,0.30000001192092896,1,19,17,10
457,7360,person,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,3
458,5354,motorbike,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.9736841917037964,0.9736841917037964,1,19,18,0
459,4971,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,19,18,14
460,6941,diningtable,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.03703703731298447,0.03703703731298447,1,19,18,4
461,6817,tvmonitor,1,1,1,1,0,0,0,1,1,0.8947368421052632,0,0,0,0,0.5161290168762207,0.5161290168762207,1,19,17,1
462,9311,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,19,17,5
463,9101,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.9333333373069763,0.9333333373069763,1,19,18,1
464,1625,sheep,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
465,9556,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.5365853905677795,0.5365853905677795,1,19,18,4
466,5703,person,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,16,5
467,7596,sheep,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.90625,0.90625,1,19,18,0
468,5074,boat,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,17,0
469,1354,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.8214285969734192,0.8214285969734192,1,19,17,0
470,5737,bus,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,4
471,1606,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.9696969985961914,0.9696969985961914,1,19,18,9
472,8080,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
473,4183,car,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,5
474,9314,person,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,18,0
475,6082,bus,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.29411765933036804,0.29411765933036804,1,19,18,4
476,723,bus,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.8571428656578064,0.8571428656578064,1,19,18,0
477,6895,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.517241358757019,0.517241358757019,1,19,18,0
478,8700,sofa,1,1,1,1,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.75,0.75,1,19,18,1
479,3384,dog,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.10526315867900848,0.10526315867900848,1,19,18,6
480,3720,horse,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.6363636255264282,0.6363636255264282,1,19,18,15
481,2927,car,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,12
482,8548,car,1,1,1,1,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.9411764740943909,0.9411764740943909,1,19,18,1
483,8795,sheep,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.761904776096344,0.761904776096344,1,19,18,0
484,3084,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,17,0
485,3234,car,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9642857313156128,0.9642857313156128,1,19,18,0
486,1219,train,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.125,0.125,1,19,18,0
487,8099,boat,0,0,0,0,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.27586206793785095,0.27586206793785095,1,19,18,1
488,1370,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.6666666865348816,0.6666666865348816,1,19,18,0
489,1342,person,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.9523809552192688,0.9523809552192688,1,19,18,0
490,6032,bicycle,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.5714285969734192,0.5714285969734192,1,19,18,0
491,9840,tvmonitor,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.3888888955116272,0.3888888955116272,1,19,17,0
492,8641,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,3,3,3,3,0.9756097793579102,0.9756097793579102,1,19,18,1
493,8183,horse,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
494,4081,pottedplant,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.5588235259056091,0.5588235259056091,1,19,18,0
495,2562,car,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.9090909361839294,0.9090909361839294,1,19,18,8
496,4478,car,1,1,1,1,0,0,0,1,1,1.0,0,0,2,0,0.6000000238418579,0.6000000238418579,3,19,18,4
497,5193,dog,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.11999999731779099,0.11999999731779099,1,19,18,9
498,4904,bicycle,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.8666666746139526,0.8666666746139526,1,19,18,2
499,4119,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
500,8431,diningtable,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.4693877696990967,0.4693877696990967,1,19,18,0
501,8916,person,1,0,1,1,0,0,0,1,1,1.0,4,4,4,4,0.9545454382896423,0.9545454382896423,1,19,18,6
502,2719,boat,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
503,2418,train,1,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.8999999761581421,0.8999999761581421,1,19,18,0
504,546,dog,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,18,0
505,9228,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.23529411852359772,0.23529411852359772,1,19,18,12
506,704,horse,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.6428571343421936,0.6428571343421936,1,19,18,5
507,168,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.7727272510528564,0.7727272510528564,1,19,18,1
508,2575,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.19148936867713928,0.19148936867713928,1,19,17,11
509,4355,person,0,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.3333333432674408,0.3333333432674408,1,19,18,0
510,8673,chair,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.800000011920929,0.800000011920929,1,19,18,0
511,7067,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8181818127632141,0.8181818127632141,1,19,18,0
512,4166,diningtable,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.7142857313156128,0.7142857313156128,1,19,15,0
513,4094,bus,1,1,1,1,0,0,0,1,1,1.0,0,1,0,1,1.0,0.09375,2,19,18,2
514,3160,aeroplane,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.8823529481887817,0.8823529481887817,1,19,18,9
515,9871,person,0,0,0,0,0,0,0,1,1,1.0,0,7,7,7,1.0,0.8399999737739563,2,19,18,13
516,5733,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9729729890823364,0.9729729890823364,1,19,18,0
517,8176,dog,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
518,8957,chair,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5625,0.5625,1,19,18,0
519,2830,motorbike,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9772727489471436,0.9772727489471436,1,19,18,0
520,7206,train,1,1,1,0,1,0,0,1,1,0.9473684210526316,3,3,3,3,0.8571428656578064,0.8571428656578064,1,19,18,1
521,4740,diningtable,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.0714285746216774,0.0714285746216774,1,19,18,0
522,8234,train,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9523809552192688,0.9523809552192688,1,19,18,0
523,5939,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8484848737716675,0.8484848737716675,1,19,18,0
524,9962,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.5714285969734192,0.5714285969734192,1,19,17,12
525,870,person,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9545454382896423,0.9545454382896423,1,19,18,0
526,6514,person,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
527,6487,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,17,0
528,1601,dog,1,0,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,10
529,3542,bicycle,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.6842105388641357,0.6842105388641357,1,19,18,0
530,8046,person,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.9473684430122375,0.9473684430122375,1,19,18,0
531,4222,sofa,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.07692307978868484,0.07692307978868484,1,19,17,0
532,8844,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,2
533,2945,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.8823529481887817,0.8823529481887817,1,19,16,5
534,5092,pottedplant,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.07500000298023224,0.07500000298023224,1,19,18,0
535,4930,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
536,7785,person,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9545454382896423,0.9545454382896423,1,19,17,0
537,6954,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.3235294222831726,0.3235294222831726,1,19,18,3
538,8578,boat,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.10526315867900848,0.10526315867900848,1,19,18,3
539,136,cat,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.125,0.125,1,19,18,0
540,3527,car,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.6470588445663452,0.6470588445663452,1,19,18,0
541,940,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.47999998927116394,0.47999998927116394,1,19,18,13
542,1656,dog,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,18,0
543,1542,cat,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,5
544,8074,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.7045454382896423,0.7045454382896423,1,19,18,6
545,2789,cow,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.8888888955116272,0.8888888955116272,1,19,17,0
546,8059,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,3,3,3,3,0.9230769276618958,0.9230769276618958,1,19,18,1
547,6629,train,0,0,0,0,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.25,0.25,1,19,18,1
548,2552,chair,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.17741934955120087,0.17741934955120087,1,19,18,7
549,2161,pottedplant,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,4
550,6308,tvmonitor,0,0,0,0,0,0,0,1,0,0.9473684210526316,0,0,0,0,0.30612245202064514,0.30612245202064514,1,19,18,1
551,1435,car,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.04545454680919647,0.04545454680919647,1,19,18,10
552,6193,motorbike,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.03030303120613098,0.03030303120613098,1,19,18,2
553,4218,dog,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.800000011920929,0.800000011920929,1,19,18,0
554,606,diningtable,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.2142857164144516,0.2142857164144516,1,19,16,13
555,6504,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9795918464660645,0.9795918464660645,1,19,18,0
556,9216,tvmonitor,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,4
557,4580,person,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,5
558,2788,person,1,1,1,1,0,0,0,1,1,1.0,0,0,7,0,1.0,1.0,2,19,17,3
559,7126,person,1,1,1,0,1,0,0,1,1,1.0,4,4,4,4,0.9629629850387573,0.9629629850387573,1,19,18,7
560,445,horse,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,0.5454545617103577,0.5454545617103577,1,19,18,9
561,5005,car,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,2,19,18,14
562,7315,sofa,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.024390242993831635,0.024390242993831635,1,19,18,8
563,642,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,9
564,5377,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.47826087474823,0.47826087474823,1,19,18,1
565,7665,car,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.75,0.75,1,19,18,0
566,9673,motorbike,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,19,18,3
567,616,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9642857313156128,0.9642857313156128,1,19,18,0
568,7019,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.9767441749572754,0.9767441749572754,1,19,18,0
569,8780,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,3
570,8528,diningtable,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,17,6
571,3323,diningtable,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.7058823704719543,0.7058823704719543,1,19,16,0
572,1851,dog,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,4
573,9102,boat,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.27272728085517883,0.27272728085517883,1,19,17,4
574,3633,cow,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
575,913,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.75,0.75,1,19,18,7
576,3942,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,15
577,1921,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.6857143044471741,0.6857143044471741,1,19,18,13
578,3544,sofa,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9333333373069763,0.9333333373069763,1,19,18,0
579,734,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,19,18,3
580,2974,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.7222222089767456,0.7222222089767456,1,19,17,10
581,4104,bus,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.7142857313156128,0.7142857313156128,1,19,18,0
582,4482,diningtable,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,19,18,17
583,4447,bicycle,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.4318181872367859,0.4318181872367859,1,19,18,0
584,974,tvmonitor,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,3
585,6399,dog,0,0,0,0,0,0,0,0,0,0.0,7,7,7,7,0.4482758641242981,0.4482758641242981,1,19,18,0
586,475,sheep,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.47058823704719543,0.47058823704719543,1,19,18,0
587,9741,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.13513512909412384,0.13513512909412384,1,19,17,17
588,5359,train,1,1,1,1,0,0,0,1,1,0.9473684210526316,7,7,7,7,1.0,1.0,1,19,18,1
589,5553,motorbike,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2857142984867096,0.2857142984867096,2,19,18,0
590,3746,bicycle,1,1,1,1,0,0,0,1,1,0.8947368421052632,4,4,4,4,0.90625,0.90625,1,19,17,1
591,6401,horse,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.1071428582072258,0.1071428582072258,1,19,18,8
592,8697,diningtable,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
593,2793,motorbike,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.7272727489471436,0.7272727489471436,1,19,18,0
594,5456,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.8666666746139526,0.8666666746139526,1,19,18,1
595,2777,chair,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,6
596,8531,train,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.0625,0.0625,1,19,18,1
597,1600,sofa,0,0,0,0,0,0,0,1,1,0.9941520467836258,1,1,1,1,0.4333333373069763,0.4333333373069763,1,19,17,2
598,4749,horse,1,1,1,0,1,0,0,1,1,0.9473684210526316,2,2,2,2,1.0,1.0,1,19,18,1
599,8544,dog,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.97826087474823,0.97826087474823,1,19,18,0
600,8946,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.3333333432674408,0.3333333432674408,1,19,18,1
601,3795,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.875,0.875,1,19,18,5
602,1805,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,0,0,0,0.9090909361839294,1.0,2,19,17,0
603,6742,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.03999999910593033,0.03999999910593033,1,19,18,14
604,5100,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.717391312122345,0.717391312122345,1,19,17,9
605,5225,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.7647058963775635,0.7647058963775635,1,19,18,8
606,8399,horse,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.3589743673801422,0.3589743673801422,1,19,18,7
607,8347,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8947368264198303,0.8947368264198303,1,19,17,0
608,3952,boat,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.6666666865348816,0.6666666865348816,1,19,18,0
609,7252,horse,1,1,1,0,1,0,0,1,1,0.9473684210526316,3,3,3,3,1.0,1.0,1,19,18,1
610,3825,chair,0,0,0,0,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.1304347813129425,0.1304347813129425,1,19,18,1
611,3193,horse,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.9166666865348816,0.9166666865348816,1,19,18,0
612,6505,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,2,19,18,0
613,1779,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
614,6713,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.800000011920929,0.800000011920929,1,19,18,9
615,2587,dog,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.7333333492279053,0.7333333492279053,1,19,18,3
616,6633,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.3235294222831726,0.3235294222831726,1,19,17,14
617,378,horse,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,3
618,5944,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,1,1,1,1,1.0,1.0,1,19,18,1
619,3934,pottedplant,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.875,0.875,1,19,18,0
620,7371,bicycle,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,2
621,9332,aeroplane,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.0,0.0,1,19,18,0
622,8113,diningtable,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.5227272510528564,0.5227272510528564,1,19,18,0
623,4109,chair,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5357142686843872,0.5357142686843872,1,19,17,0
624,8041,chair,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9318181872367859,0.9318181872367859,1,19,18,0
625,6451,chair,1,0,1,1,0,0,0,1,1,0.9473684210526316,5,5,5,5,1.0,1.0,1,19,18,1
626,5994,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.1599999964237213,0.1599999964237213,1,19,17,4
627,7034,car,1,1,1,0,1,0,0,1,1,0.9473684210526316,6,6,6,6,1.0,1.0,1,19,18,1
628,4791,sofa,0,0,0,0,0,0,0,1,0,0.8947368421052632,3,3,3,3,0.25806450843811035,0.25806450843811035,1,19,17,1
629,4667,person,0,0,0,0,0,0,0,1,1,1.0,7,7,3,7,0.06666667014360428,0.06666667014360428,2,19,18,3
630,6571,dog,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,4
631,607,car,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,11
632,8239,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.3488371968269348,0.3488371968269348,1,19,18,11
633,5218,chair,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.07692307978868484,0.07692307978868484,1,19,18,7
634,3278,person,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8181818127632141,0.8181818127632141,1,19,17,0
635,4959,car,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8620689511299133,0.8620689511299133,1,19,18,0
636,1437,pottedplant,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.024390242993831635,0.024390242993831635,1,19,18,0
637,283,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.125,0.125,1,19,18,3
638,4665,boat,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.0,0.0,1,19,18,0
639,7012,chair,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.0,0.0,1,19,18,0
640,2252,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.4109589159488678,0.4109589159488678,1,19,18,16
641,4811,person,0,0,0,0,0,0,0,1,1,1.0,4,7,7,7,1.0,0.0,2,19,18,14
642,9511,chair,0,0,0,0,0,0,0,1,1,0.8947368421052632,2,2,2,2,0.03333333507180214,0.03333333507180214,1,19,17,1
643,1735,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.09090909361839294,0.09090909361839294,1,19,18,1
644,9380,horse,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
645,3867,person,1,1,1,1,0,0,0,1,1,0.8947368421052632,2,2,2,2,1.0,1.0,1,19,17,1
646,6567,motorbike,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0625,0.0625,1,19,17,6
647,2748,bus,0,0,0,0,0,0,0,0,0,0.0,7,7,7,7,0.1599999964237213,0.1599999964237213,1,19,18,0
648,8666,person,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.7727272510528564,0.7727272510528564,1,19,18,4
649,5677,horse,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8181818127632141,0.8181818127632141,1,19,18,0
650,271,car,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,9
651,4179,person,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,17,0
652,9201,car,1,1,1,0,1,0,0,1,1,0.9473684210526316,2,2,2,2,0.7692307829856873,0.7692307829856873,1,19,18,1
653,883,car,1,1,1,1,0,0,0,1,1,0.9473684210526316,0,0,0,0,1.0,1.0,1,19,18,1
654,7766,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.6969696879386902,0.6969696879386902,1,19,18,0
655,4319,diningtable,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
656,7532,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,4
657,155,bicycle,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8571428656578064,0.8571428656578064,1,19,18,0
658,9521,sofa,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.0,0.0,1,19,16,0
659,9722,horse,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
660,14,car,1,1,1,0,1,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,17,7
661,4932,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,2,2,2,2,1.0,1.0,1,19,18,1
662,2133,sheep,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.9230769276618958,0.9230769276618958,1,19,18,4
663,4731,train,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,17,0
664,6113,bus,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8518518805503845,0.8518518805503845,1,19,16,0
665,2242,car,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,16,0
666,1238,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.06451612710952759,0.06451612710952759,1,19,18,1
667,8922,chair,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,16,0
668,2119,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,12
669,2951,tvmonitor,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,0.6000000238418579,0.6000000238418579,1,19,17,3
670,7137,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.9230769276618958,0.9230769276618958,1,19,18,9
671,3810,motorbike,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.15217390656471252,0.15217390656471252,1,19,17,3
672,4006,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,4,4,4,4,1.0,1.0,1,19,18,1
673,9204,dog,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.17777778208255768,0.17777778208255768,1,19,18,6
674,2402,car,1,1,1,1,0,0,0,1,1,1.0,3,6,3,6,1.0,0.5555555820465088,2,19,18,5
675,3016,bus,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8928571343421936,0.8928571343421936,1,19,18,0
676,9525,horse,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
677,5638,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,12
678,8205,horse,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9375,0.9375,1,19,18,0
679,5763,car,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,10
680,6982,horse,0,0,0,0,0,0,0,1,1,0.9473684210526316,5,5,5,5,0.0,0.0,1,19,18,1
681,4412,person,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,10
