setting,sample_index,image_id,target_id,target_name,cci_region,A,B_fixed_normalized,raw_failure,normalized_failure,raw_pass_normalized_fail,raw_fail_normalized_pass,raw_cci_margin,normalized_cci_margin,raw_worst_class_id,raw_worst_class_name,normalized_worst_class_id,normalized_worst_class_name,hardest_foil_agreement,raw_unrestricted_oracle_pass,normalized_unrestricted_oracle_pass
coco_openai_b32,3724,172648,8,truck,2,1,0,0,0,0,0,0.17565494775772095,0.1793650984764099,40,baseball glove,40,baseball glove,1,1,1
coco_openai_b32,3725,472678,72,tv,2,1,0,0,0,0,0,0.1639387011528015,0.1641365885734558,73,laptop,73,laptop,1,1,1
coco_openai_b32,3726,66144,3,car,4,1,0,0,0,0,0,2.0860111713409424,2.1116234064102173,77,cell phone,77,cell phone,1,1,1
coco_openai_b32,3727,8188,62,chair,4,1,1,1,1,0,0,-0.8245710730552673,-0.8442845940589905,33,suitcase,33,suitcase,1,0,0
coco_openai_b32,3728,99875,63,couch,5,0,0,1,1,0,0,-1.6842389702796936,-1.7090582251548767,67,dining table,67,dining table,1,0,0
coco_openai_b32,3729,304180,1,person,7,1,1,1,1,0,0,-2.9607714414596558,-3.009504735469818,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,3730,163258,70,toilet,2,1,0,0,0,0,0,1.2959403991699219,1.2971515655517578,51,bowl,51,bowl,1,1,1
coco_openai_b32,3731,38252,73,laptop,4,1,0,0,0,0,0,0.11177730560302734,0.11270332336425781,39,baseball bat,39,baseball bat,1,1,1
coco_openai_b32,3732,515289,1,person,2,0,0,1,1,0,0,-0.5385588109493256,-0.5472792685031891,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,3733,199133,51,bowl,2,1,0,0,0,0,0,0.22357887029647827,0.2300335168838501,81,sink,81,sink,1,1,1
coco_openai_b32,3734,38465,3,car,3,1,0,0,0,0,0,1.1923166513442993,1.2068915963172913,14,parking meter,14,parking meter,1,1,1
coco_openai_b32,3735,17350,9,boat,4,1,1,1,1,0,0,-1.693051517009735,-1.7132679522037506,21,cow,21,cow,1,0,0
coco_openai_b32,3736,96043,1,person,5,1,1,1,1,0,0,-0.6491687372326851,-0.6563871875405312,58,hot dog,58,hot dog,1,0,0
coco_openai_b32,3737,277051,67,dining table,7,1,0,0,0,0,0,0.4015512466430664,0.4071105718612671,81,sink,81,sink,1,1,1
coco_openai_b32,3738,494328,72,tv,4,1,1,1,1,0,0,-2.0894425809383392,-2.1220968067646027,65,bed,65,bed,1,0,0
coco_openai_b32,3739,146448,1,person,3,1,1,1,1,0,0,-0.6784999370574951,-0.6852923333644867,53,apple,53,apple,1,0,0
coco_openai_b32,3740,17272,28,umbrella,4,0,0,1,1,0,0,-0.5262671709060669,-0.5293775200843811,84,book,84,book,1,0,0
coco_openai_b32,3741,282206,9,boat,1,1,1,1,1,0,0,-0.8051013350486755,-0.8167356252670288,25,giraffe,25,giraffe,1,0,0
coco_openai_b32,3742,516244,67,dining table,6,0,0,1,1,0,0,-0.7762113213539124,-0.7889938354492188,42,surfboard,42,surfboard,1,0,0
coco_openai_b32,3743,102503,65,bed,3,1,0,0,0,0,0,2.913582444190979,2.960584044456482,56,broccoli,56,broccoli,1,1,1
coco_openai_b32,3744,565761,1,person,6,1,1,1,1,0,0,-0.6994666457176208,-0.7120440602302551,80,toaster,80,toaster,1,0,0
coco_openai_b32,3745,94746,1,person,2,1,1,1,1,0,0,-0.38854827731847763,-0.39391946233808994,32,tie,32,tie,1,0,0
coco_openai_b32,3746,401682,88,teddy bear,7,1,1,1,1,0,0,-0.06785202026367188,-0.07817625999450684,23,bear,23,bear,1,0,0
coco_openai_b32,3747,259597,15,bench,4,0,0,1,1,0,0,-0.3993767499923706,-0.40244829654693604,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b32,3748,230932,1,person,1,0,0,1,1,0,0,-0.9205296039581299,-0.9331800937652588,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,3749,558371,59,pizza,4,0,0,1,1,0,0,-0.7236678898334503,-0.7369019836187363,87,scissors,87,scissors,1,0,0
coco_openai_b32,3750,283055,1,person,6,0,0,1,1,0,0,-0.3707395773380995,-0.37645725160837173,36,snowboard,36,snowboard,1,0,0
coco_openai_b32,3751,71737,67,dining table,3,1,1,1,1,0,0,-1.953644335269928,-1.9761606454849243,61,cake,61,cake,1,0,0
coco_openai_b32,3752,575348,7,train,2,1,0,0,0,0,0,1.3758376836776733,1.3865621089935303,33,suitcase,33,suitcase,1,1,1
coco_openai_b32,3753,253986,15,bench,2,1,0,0,0,0,0,0.07230307394638658,0.07328865444287658,63,couch,63,couch,1,1,1
coco_openai_b32,3754,344942,73,laptop,1,0,0,1,1,0,0,-0.9894771762192249,-1.0027531906962395,63,couch,63,couch,1,0,0
coco_openai_b32,3755,307989,51,bowl,0,0,0,1,1,0,0,-0.44065985083580017,-0.44913114607334137,28,umbrella,28,umbrella,1,0,0
coco_openai_b32,3756,302292,1,person,4,1,1,1,1,0,0,-0.5338627696037292,-0.5432058870792389,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,3757,575911,76,keyboard,0,1,1,1,1,0,0,-0.4990937113761902,-0.5064588785171509,74,mouse,74,mouse,1,0,0
coco_openai_b32,3758,294883,1,person,4,0,0,1,1,0,0,-0.16019228100776672,-0.16221988201141357,36,snowboard,36,snowboard,1,0,0
coco_openai_b32,3759,360101,80,toaster,1,0,0,1,1,0,0,-1.4635117650032043,-1.4799420833587646,70,toilet,70,toilet,1,1,1
coco_openai_b32,3760,356428,1,person,0,0,0,1,1,0,0,-0.9672845751047134,-0.9822404533624649,9,boat,9,boat,1,0,0
coco_openai_b32,3761,22432,65,bed,6,0,0,1,1,0,0,-0.07183745503425598,-0.07264143228530884,67,dining table,67,dining table,1,1,1
coco_openai_b32,3762,285258,18,dog,7,1,1,1,1,0,0,-0.33072230219841003,-0.3360661268234253,25,giraffe,25,giraffe,1,0,0
coco_openai_b32,3763,399636,67,dining table,6,0,0,1,1,0,0,-0.46438273787498474,-0.4714546501636505,11,fire hydrant,11,fire hydrant,1,1,1
coco_openai_b32,3764,409117,1,person,4,1,1,1,1,0,0,-0.5817030072212219,-0.5925021171569824,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b32,3765,169972,4,motorcycle,0,0,0,1,1,0,0,-0.5396873950958252,-0.5530820488929749,35,skis,35,skis,1,0,0
coco_openai_b32,3766,52637,65,bed,0,1,0,0,0,0,0,0.2903367280960083,0.2898610830307007,28,umbrella,28,umbrella,1,1,1
coco_openai_b32,3767,576160,81,sink,0,0,0,1,1,0,0,-0.7468147873878479,-0.7627748250961304,51,bowl,51,bowl,1,0,0
coco_openai_b32,3768,491008,1,person,7,0,0,1,1,0,0,-0.129524827003479,-0.1315319538116455,86,vase,86,vase,1,0,0
coco_openai_b32,3769,295105,82,refrigerator,2,0,0,1,1,0,0,-0.38613361120224,-0.3902038335800171,78,microwave,78,microwave,1,0,0
coco_openai_b32,3770,432038,20,sheep,6,1,0,0,0,0,0,2.341096878051758,2.37446391582489,65,bed,65,bed,1,1,1
coco_openai_b32,3771,149197,65,bed,3,1,0,0,0,0,0,1.7546563744544983,1.7838107347488403,88,teddy bear,88,teddy bear,1,1,1
coco_openai_b32,3772,499775,6,bus,0,0,0,1,1,0,0,-0.44429463148117065,-0.45234090089797974,15,bench,15,bench,1,0,0
coco_openai_b32,3773,262006,3,car,5,1,1,1,1,0,0,-0.34123361110687256,-0.34887099266052246,6,bus,6,bus,1,0,0
coco_openai_b32,3774,165464,1,person,1,1,1,1,1,0,0,-0.6143710613250732,-0.6252635717391968,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,3775,75344,62,chair,2,1,0,0,0,0,0,0.7746552228927612,0.7880173921585083,63,couch,63,couch,1,1,1
coco_openai_b32,3776,457074,1,person,6,0,0,1,1,0,0,-0.7466278374195099,-0.7568767964839935,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b32,3777,569960,59,pizza,0,1,1,1,1,0,0,-0.2322385013103485,-0.23683536052703857,24,zebra,24,zebra,1,0,0
coco_openai_b32,3778,524850,5,airplane,4,1,1,1,1,0,0,-0.10281306505203247,-0.10052484273910522,53,apple,53,apple,1,0,0
coco_openai_b32,3779,384970,8,truck,7,0,0,1,1,0,0,-0.15706444159150124,-0.15965355932712555,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,3780,208871,1,person,0,1,1,1,1,0,0,-0.2978188395500183,-0.3022535443305969,31,handbag,31,handbag,1,0,0
coco_openai_b32,3781,151739,42,surfboard,3,1,1,1,1,0,0,-0.575610876083374,-0.5909872055053711,38,kite,38,kite,1,1,1
coco_openai_b32,3782,210149,9,boat,7,1,1,1,1,0,0,-0.7163716554641724,-0.7254326343536377,3,car,3,car,1,1,1
coco_openai_b32,3783,122232,1,person,6,0,0,1,1,0,0,-1.5254334509372711,-1.5534979701042175,75,remote,75,remote,1,0,0
coco_openai_b32,3784,430002,76,keyboard,4,0,0,0,0,0,0,0.6748376190662384,0.6831583976745605,14,parking meter,14,parking meter,1,1,1
coco_openai_b32,3785,548780,15,bench,1,1,1,1,1,0,0,-0.22410094738006592,-0.22493645548820496,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b32,3786,379086,6,bus,3,1,0,0,0,0,0,3.19819712638855,3.253427267074585,7,train,7,train,1,1,1
coco_openai_b32,3787,273002,1,person,2,1,1,1,1,0,0,-0.09698176383972168,-0.09757184982299805,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,3788,477500,4,motorcycle,5,1,1,1,1,0,0,-0.6230704486370087,-0.6351743936538696,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b32,3789,423039,15,bench,5,1,1,1,1,0,0,-0.2815135717391968,-0.2884279489517212,35,skis,35,skis,1,0,0
coco_openai_b32,3790,256575,51,bowl,3,0,0,1,1,0,0,-1.0499356985092163,-1.066915288567543,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,3791,232262,8,truck,6,0,0,1,1,0,0,-0.7065110802650452,-0.7158320546150208,24,zebra,24,zebra,1,0,0
coco_openai_b32,3792,398220,8,truck,5,0,0,1,1,0,0,-2.092855155467987,-2.11603844165802,59,pizza,59,pizza,1,1,1
coco_openai_b32,3793,499480,82,refrigerator,3,1,0,0,0,0,0,0.31289249658584595,0.32106947898864746,79,oven,79,oven,1,1,1
coco_openai_b32,3794,229304,1,person,5,0,0,1,1,0,0,-0.43816981464624405,-0.44531916826963425,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,3795,195817,18,dog,5,1,1,1,1,0,0,-0.6701720952987671,-0.6801716983318329,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b32,3796,395749,15,bench,4,0,0,1,1,0,0,-0.07217040657997131,-0.07520341873168945,89,hair drier,89,hair drier,1,0,0
coco_openai_b32,3797,435187,8,truck,2,1,0,0,0,0,0,0.2859395146369934,0.29268938302993774,32,tie,32,tie,1,1,1
coco_openai_b32,3798,394251,8,truck,4,1,1,1,1,0,0,-0.034531086683273315,-0.03513309359550476,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,3799,408449,1,person,4,0,0,1,1,0,0,-0.42321743071079254,-0.42901310324668884,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b32,3800,298331,1,person,4,1,1,1,1,0,0,-0.6532573699951172,-0.6625771820545197,55,orange,55,orange,1,0,0
coco_openai_b32,3801,569997,72,tv,3,1,1,1,1,0,0,-0.08819180727005005,-0.09220892190933228,75,remote,75,remote,1,0,0
coco_openai_b32,3802,566282,1,person,0,0,0,1,1,0,0,-0.15253249928355217,-0.15499874204397202,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,3803,482707,4,motorcycle,3,1,1,1,1,0,0,-1.190102756023407,-1.2039330005645752,60,donut,60,donut,1,0,0
coco_openai_b32,3804,457461,54,sandwich,4,1,1,1,1,0,0,-0.19205451011657715,-0.20569515228271484,80,toaster,80,toaster,1,0,0
coco_openai_b32,3805,351331,59,pizza,2,1,1,1,1,0,0,-0.5090721845626831,-0.5179834365844727,25,giraffe,25,giraffe,1,0,0
coco_openai_b32,3806,397117,8,truck,2,1,0,0,0,0,0,1.622688151896,1.6490905284881592,59,pizza,59,pizza,1,1,1
coco_openai_b32,3807,163255,67,dining table,1,0,0,1,1,0,0,-0.5249365568161011,-0.5349735915660858,87,scissors,87,scissors,1,0,0
coco_openai_b32,3808,7899,1,person,7,1,1,1,1,0,0,-0.6058961600065231,-0.6155482828617096,31,handbag,31,handbag,1,0,0
coco_openai_b32,3809,257685,81,sink,1,1,0,0,0,0,0,0.7393306493759155,0.7447323799133301,51,bowl,51,bowl,1,1,1
coco_openai_b32,3810,415841,82,refrigerator,4,1,0,0,0,0,0,0.16952717304229736,0.17561393976211548,88,teddy bear,88,teddy bear,1,1,1
coco_openai_b32,3811,130522,1,person,4,1,1,1,1,0,0,-0.395763635635376,-0.4010307788848877,13,stop sign,13,stop sign,1,0,0
coco_openai_b32,3812,420052,82,refrigerator,4,1,0,0,0,0,0,0.7956421375274658,0.8145637512207031,78,microwave,78,microwave,1,1,1
coco_openai_b32,3813,297956,13,stop sign,2,0,0,0,0,0,0,0.6193375587463379,0.627648651599884,34,frisbee,34,frisbee,1,1,1
coco_openai_b32,3814,363207,67,dining table,1,0,0,1,1,0,0,-0.06381186842918396,-0.06630563735961914,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b32,3815,303778,1,person,5,1,1,1,1,0,0,-0.43589288741350174,-0.4408952444791794,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b32,3816,5001,1,person,4,1,1,1,1,0,0,-0.7403354644775391,-0.750437319278717,25,giraffe,25,giraffe,1,0,0
coco_openai_b32,3817,163117,1,person,0,0,0,1,1,0,0,-0.7596302032470703,-0.7642896771430969,58,hot dog,58,hot dog,1,0,0
coco_openai_b32,3818,287216,1,person,3,1,1,1,1,0,0,-0.7804620414972305,-0.7934525832533836,86,vase,86,vase,1,0,0
coco_openai_b32,3819,291572,1,person,3,0,0,1,1,0,0,-1.305161952972412,-1.322612076997757,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b32,3820,82518,1,person,3,1,1,1,1,0,0,-1.151738379150629,-1.1656926721334457,61,cake,61,cake,1,0,0
coco_openai_b32,3821,543408,1,person,3,1,1,1,1,0,0,-1.2233365178108215,-1.2386479377746582,74,mouse,74,mouse,1,0,0
coco_openai_b32,3822,213171,1,person,6,1,1,1,1,0,0,-0.40994811058044434,-0.41114532947540283,32,tie,32,tie,1,0,0
coco_openai_b32,3823,222662,1,person,4,0,0,1,1,0,0,-1.1400425881147385,-1.1586413383483887,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,3824,117676,1,person,2,1,1,1,1,0,0,-1.5221459567546844,-1.5460892617702484,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,3825,387098,72,tv,2,1,0,0,0,0,0,0.5274335741996765,0.5293092131614685,78,microwave,78,microwave,1,1,1
coco_openai_b32,3826,103667,67,dining table,0,0,0,0,0,0,0,0.004578113555908203,0.004416346549987793,62,chair,62,chair,1,1,1
coco_openai_b32,3827,357916,1,person,5,0,0,1,1,0,0,-0.6146019920706749,-0.6257306784391403,50,spoon,50,spoon,1,0,0
coco_openai_b32,3828,551791,33,suitcase,4,0,0,1,1,0,0,-0.28307873010635376,-0.2835423946380615,7,train,7,train,1,0,0
coco_openai_b32,3829,507171,1,person,6,0,0,1,1,0,0,-0.6391913145780563,-0.651874765753746,35,skis,35,skis,1,0,0
coco_openai_b32,3830,42528,1,person,3,1,1,1,1,0,0,-1.0798732042312622,-1.097372829914093,27,backpack,27,backpack,1,0,0
coco_openai_b32,3831,78176,85,clock,1,0,0,1,1,0,0,-0.7303560972213745,-0.7454945147037506,5,airplane,5,airplane,1,1,1
coco_openai_b32,3832,562150,1,person,3,0,0,1,1,0,0,-2.8225901126861572,-2.863297402858734,2,bicycle,2,bicycle,1,0,0
coco_openai_b32,3833,369791,4,motorcycle,2,0,0,1,1,0,0,-0.4925847053527832,-0.49956557154655457,57,carrot,57,carrot,1,0,0
coco_openai_b32,3834,35160,1,person,0,1,1,1,1,0,0,-0.6226212084293365,-0.6331626623868942,48,fork,48,fork,1,0,0
coco_openai_b32,3835,150639,1,person,6,1,1,1,1,0,0,-0.7150789201259613,-0.7264378368854523,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,3836,190494,3,car,5,0,0,1,1,0,0,-1.8293427228927612,-1.8474270105361938,19,horse,19,horse,1,0,0
coco_openai_b32,3837,125371,64,potted plant,2,1,1,1,1,0,0,-0.46058349311351776,-0.4681836497038603,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,3838,246040,1,person,4,0,0,1,1,0,0,-0.6674851104617119,-0.6800436899065971,38,kite,38,kite,1,1,1
coco_openai_b32,3839,535306,1,person,4,1,1,1,1,0,0,-0.5330889225006104,-0.5414778590202332,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,3840,122120,1,person,3,0,0,1,1,0,0,-4.495208740234375,-4.569434583187103,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,3841,286327,1,person,3,0,0,1,1,0,0,-1.7840698957443237,-1.7960723638534546,58,hot dog,58,hot dog,1,0,0
coco_openai_b32,3842,342013,1,person,1,1,1,1,1,0,0,-2.4647294878959656,-2.4981224834918976,18,dog,18,dog,1,0,0
coco_openai_b32,3843,217704,49,knife,2,1,0,0,0,0,0,0.25672781467437744,0.26528656482696533,90,toothbrush,90,toothbrush,1,1,1
coco_openai_b32,3844,41603,3,car,2,0,0,1,1,0,0,-0.12715572118759155,-0.13241803646087646,33,suitcase,33,suitcase,1,0,0
coco_openai_b32,3845,400052,64,potted plant,6,1,1,1,1,0,0,-0.16313862800598145,-0.16501176357269287,86,vase,86,vase,1,0,0
coco_openai_b32,3846,319768,28,umbrella,2,1,1,1,1,0,0,-1.0289583802223206,-1.0412097573280334,24,zebra,24,zebra,1,0,0
coco_openai_b32,3847,112841,4,motorcycle,2,0,0,1,1,0,0,-0.2857535220682621,-0.28962862491607666,32,tie,32,tie,1,0,0
coco_openai_b32,3848,249936,13,stop sign,4,1,0,0,0,0,0,0.9995694756507874,1.0154296159744263,56,broccoli,56,broccoli,1,1,1
coco_openai_b32,3849,376160,1,person,1,0,0,1,1,0,0,-0.6358709931373596,-0.6490219831466675,28,umbrella,28,umbrella,1,0,0
coco_openai_b32,3850,521088,1,person,2,1,1,1,1,0,0,-1.0277714133262634,-1.0438342094421387,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,3851,45388,1,person,2,0,0,1,1,0,0,-0.9501495957374573,-0.9666528403759003,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,3852,223833,65,bed,0,1,0,0,0,0,0,1.6612789630889893,1.6820883750915527,38,kite,38,kite,1,1,1
coco_openai_b32,3853,335785,1,person,1,0,0,1,1,0,0,-0.5156481564044952,-0.522524431347847,32,tie,32,tie,1,0,0
coco_openai_b32,3854,122046,1,person,2,0,0,1,1,0,0,-1.6092831790447235,-1.6327327638864517,62,chair,62,chair,1,0,0
coco_openai_b32,3855,207239,1,person,1,1,1,1,1,0,0,-0.6230292320251465,-0.6322422027587891,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,3856,248007,1,person,0,1,0,0,0,0,0,0.1574171632528305,0.15891879051923752,58,hot dog,58,hot dog,1,1,1
coco_openai_b32,3857,5385,1,person,0,1,1,1,1,0,0,-0.9295510649681091,-0.9438971281051636,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,3858,519460,67,dining table,0,0,0,1,1,0,0,-0.9593634754419327,-0.9749469608068466,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,3859,492968,1,person,6,0,0,1,1,0,0,-0.28314098715782166,-0.2878043819218874,44,bottle,44,bottle,1,0,0
coco_openai_b32,3860,360487,67,dining table,3,0,0,1,1,0,0,-0.15797430276870728,-0.15980017185211182,84,book,84,book,1,0,0
coco_openai_b32,3861,108645,1,person,4,1,1,1,1,0,0,-0.9351807832717896,-0.9501430988311768,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,3862,522198,4,motorcycle,7,1,1,1,1,0,0,-0.7819491028785706,-0.7945904433727264,78,microwave,78,microwave,1,0,0
coco_openai_b32,3863,184902,63,couch,2,1,0,0,0,0,0,0.48068826273083687,0.48718249425292015,62,chair,62,chair,1,1,1
coco_openai_b32,3864,137595,72,tv,3,1,0,0,0,0,0,2.125548481941223,2.136792778968811,75,remote,75,remote,1,1,1
coco_openai_b32,3865,116289,25,giraffe,7,1,1,1,1,0,0,-0.2130088210105896,-0.21595117449760437,20,sheep,20,sheep,1,1,1
coco_openai_b32,3866,143526,64,potted plant,4,0,0,1,1,0,0,-0.051344871520996094,-0.05143868923187256,86,vase,86,vase,1,1,1
coco_openai_b32,3867,546987,1,person,0,0,0,1,1,0,0,-2.26455956697464,-2.2904366850852966,70,toilet,70,toilet,1,0,0
coco_openai_b32,3868,278237,3,car,1,1,1,1,1,0,0,-0.04512900114059448,-0.046387553215026855,13,stop sign,13,stop sign,1,0,0
coco_openai_b32,3869,373344,1,person,4,0,0,1,1,0,0,-0.7343796938657761,-0.750460147857666,89,hair drier,89,hair drier,1,0,0
coco_openai_b32,3870,470932,22,elephant,4,1,1,1,1,0,0,-0.43062710762023926,-0.43750670552253723,31,handbag,31,handbag,1,0,0
coco_openai_b32,3871,343967,64,potted plant,0,0,0,1,1,0,0,-0.5019450187683105,-0.5115922689437866,82,refrigerator,82,refrigerator,1,1,1
coco_openai_b32,3872,455515,3,car,3,1,1,1,1,0,0,-0.09226870536804199,-0.09763002395629883,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,3873,123176,7,train,6,1,1,1,1,0,0,-0.7986576557159424,-0.8086845278739929,56,broccoli,56,broccoli,1,0,0
coco_openai_b32,3874,385796,3,car,0,1,1,1,1,0,0,-0.19159474968910217,-0.1957586109638214,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,3875,459304,1,person,5,0,0,1,1,0,0,-0.7780641093850136,-0.7912745252251625,15,bench,15,bench,1,0,0
coco_openai_b32,3876,578524,65,bed,2,1,0,0,0,0,0,0.7964894026517868,0.8083656132221222,35,skis,35,skis,1,1,1
coco_openai_b32,3877,501080,64,potted plant,5,1,0,0,0,0,0,0.5041428208351135,0.5134082436561584,86,vase,86,vase,1,1,1
coco_openai_b32,3878,573349,28,umbrella,7,1,0,0,0,0,0,1.7657071352005005,1.7992961406707764,38,kite,38,kite,1,1,1
coco_openai_b32,3879,46812,47,cup,3,1,1,1,1,0,0,-0.03737843409180641,-0.03868502750992775,60,donut,60,donut,1,0,0
coco_openai_b32,3880,21394,22,elephant,0,1,0,0,0,0,0,2.977834463119507,3.0383875370025635,19,horse,19,horse,1,1,1
coco_openai_b32,3881,274835,56,broccoli,3,1,1,1,1,0,0,-0.08130240440368652,-0.08527320623397827,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b32,3882,32124,1,person,3,1,1,1,1,0,0,-0.40018701553344727,-0.4057720899581909,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,3883,19924,1,person,1,1,1,1,1,0,0,-0.361522376537323,-0.3672592043876648,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,3884,574178,1,person,0,0,0,1,1,0,0,-0.5026769861578941,-0.510727658867836,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b32,3885,321242,78,microwave,4,1,0,0,0,0,0,0.04990434646606445,0.05239605903625488,79,oven,79,oven,1,1,1
coco_openai_b32,3886,537701,1,person,0,0,0,1,1,0,0,-1.463479369878769,-1.4817765057086945,63,couch,63,couch,1,0,0
coco_openai_b32,3887,146773,67,dining table,3,1,1,1,1,0,0,-2.7600526809692383,-2.7985609769821167,18,dog,18,dog,1,0,0
coco_openai_b32,3888,279879,1,person,3,1,1,1,1,0,0,-2.163235157728195,-2.192528247833252,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b32,3889,551780,85,clock,0,1,0,0,0,0,0,3.9959613382816315,4.059257596731186,43,tennis racket,43,tennis racket,1,1,1
coco_openai_b32,3890,547062,9,boat,1,1,0,0,0,0,0,0.8299100995063782,0.8466249108314514,58,hot dog,58,hot dog,1,1,1
coco_openai_b32,3891,576607,15,bench,3,1,0,0,0,0,0,0.721755862236023,0.7359281182289124,62,chair,62,chair,1,1,1
coco_openai_b32,3892,175878,1,person,1,0,0,1,1,0,0,-0.7593783549964428,-0.7719548419117928,27,backpack,27,backpack,1,0,0
coco_openai_b32,3893,387725,67,dining table,1,0,0,1,1,0,0,-0.8832694888114929,-0.8983049988746643,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,3894,197398,58,hot dog,4,1,1,1,1,0,0,-0.06560146808624268,-0.06624871492385864,52,banana,52,banana,1,0,0
coco_openai_b32,3895,40998,1,person,4,1,1,1,1,0,0,-0.4492809437215328,-0.4543170463293791,72,tv,72,tv,1,0,0
coco_openai_b32,3896,161873,3,car,4,0,0,0,0,0,0,1.2763396501541138,1.2903653383255005,8,truck,8,truck,1,1,1
coco_openai_b32,3897,206068,52,banana,0,1,0,0,0,0,0,0.08846092224121094,0.08561384677886963,90,toothbrush,90,toothbrush,1,1,1
coco_openai_b32,3898,259216,1,person,7,1,1,1,1,0,0,-2.303436815738678,-2.3412351608276367,27,backpack,27,backpack,1,1,1
coco_openai_b32,3899,245664,73,laptop,6,1,0,0,0,0,0,0.4825398921966553,0.48802945017814636,28,umbrella,28,umbrella,1,1,1
coco_openai_b32,3900,208476,1,person,4,1,1,1,1,0,0,-0.25082528591156006,-0.24804353713989258,58,hot dog,58,hot dog,1,0,0
coco_openai_b32,3901,117424,1,person,1,0,0,1,1,0,0,-5.4517258405685425,-5.546039700508118,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,3902,318193,1,person,7,1,1,1,1,0,0,-0.550552673637867,-0.5588817000389099,37,sports ball,37,sports ball,1,0,0
coco_openai_b32,3903,348087,85,clock,6,1,0,0,0,0,0,5.256863534450531,5.340746700763702,78,microwave,78,microwave,1,1,1
coco_openai_b32,3904,425522,33,suitcase,5,0,0,1,1,0,0,-0.37602347135543823,-0.3804633617401123,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,3905,107661,1,person,4,0,0,1,1,0,0,-3.7858957052230835,-3.8368124961853027,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b32,3906,174482,2,bicycle,0,1,1,1,1,0,0,-0.3037135899066925,-0.31029897928237915,35,skis,35,skis,1,0,0
coco_openai_b32,3907,336961,1,person,3,1,1,1,1,0,0,-2.5934184789657593,-2.6399512887001038,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b32,3908,89154,1,person,5,1,1,1,1,0,0,-0.573772132396698,-0.5790620744228363,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b32,3909,514483,1,person,3,0,0,1,1,0,0,-0.2568691670894623,-0.2609371840953827,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,3910,429718,7,train,7,0,0,1,1,0,0,-0.34878766536712646,-0.3545178696513176,85,clock,85,clock,1,0,0
coco_openai_b32,3911,5595,84,book,3,1,1,1,1,0,0,-0.21934467554092407,-0.22352290153503418,55,orange,55,orange,1,1,1
coco_openai_b32,3912,378506,27,backpack,0,0,0,1,1,0,0,-1.6909632682800293,-1.7102580070495605,24,zebra,24,zebra,1,0,0
coco_openai_b32,3913,387173,9,boat,3,0,0,1,1,0,0,-0.4674515526276082,-0.4751492110081017,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,3914,277717,1,person,7,0,0,1,1,0,0,-0.5717887878417969,-0.5813761353492737,87,scissors,87,scissors,1,0,0
coco_openai_b32,3915,560911,1,person,2,1,0,0,0,0,0,0.2472621500492096,0.25291648507118225,73,laptop,73,laptop,1,1,1
