sample_index,image_id,target_id,A,Aplus,B,C0,C1,C2,r,full_failure,absent_failure,exact_matched_random_failure_probability,cci_region,wf_region,mean_region,max_0_1_region,cci_bbox_precision,wf_bbox_precision,feasible_set_size,n_full_foils,n_absent_foils,m_outranking_foils
15350,363321,25,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,78,0
15351,109012,3,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.3095238208770752,0.3095238208770752,1,79,78,63
15352,315744,88,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,78,0
15353,348654,72,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.13793103396892548,0.13793103396892548,1,79,78,44
15354,572408,21,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9750000238418579,0.9750000238418579,1,79,78,0
15355,545250,82,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,79,77,0
15356,543692,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,22
15357,450391,72,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,79,76,8
15358,25860,67,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.17391304671764374,0.17391304671764374,1,79,69,29
15359,196378,1,1,1,1,1,0,0,0,1,1,1.0,4,4,3,4,0.7857142686843872,0.7857142686843872,2,79,78,27
15360,471023,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,79,77,0
15361,41322,17,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,77,13
15362,561366,76,0,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.043478261679410934,0.043478261679410934,1,79,78,0
15363,559790,7,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,77,25
15364,230780,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,75,10
15365,307784,81,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,78,0
15366,509451,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,76,12
15367,383606,81,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,77,74
15368,166478,63,1,1,1,1,0,0,0,1,1,0.9367088607594937,0,0,0,0,1.0,1.0,1,79,74,1
15369,350157,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,75,32
15370,42482,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,48
15371,447080,9,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.07692307978868484,0.07692307978868484,1,79,78,13
15372,88286,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.761904776096344,0.761904776096344,1,79,78,30
15373,272658,63,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.529411792755127,0.529411792755127,1,79,77,0
15374,406211,72,0,0,0,0,0,0,0,1,0,0.9620253164556962,5,5,5,5,0.0,0.0,1,79,76,1
15375,66632,46,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.1818181872367859,0.1818181872367859,1,79,75,0
15376,472598,3,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.3255814015865326,0.3255814015865326,1,79,78,35
15377,210108,47,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,78,8
15378,393874,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,76,16
15379,109229,1,1,1,1,1,0,0,0,1,1,0.9990262901655307,0,0,0,0,1.0,1.0,1,79,76,2
15380,491106,7,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,78,2
15381,98839,72,0,0,0,0,0,0,0,1,1,0.9746835443037974,7,7,7,7,0.375,0.375,1,79,77,1
15382,300903,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,76,12
15383,140286,19,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.29411765933036804,0.29411765933036804,1,79,78,0
15384,382617,84,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,77,0
15385,379636,54,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5918367505073547,0.5918367505073547,1,79,75,0
15386,156071,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.1818181872367859,0.1818181872367859,1,79,77,32
15387,16098,1,0,0,0,0,0,0,0,1,1,1.0,2,2,1,2,0.1111111119389534,0.1111111119389534,2,79,77,21
15388,21435,67,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,79,76,9
15389,143975,63,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,75,0
15390,437374,1,0,0,0,0,0,0,0,1,1,1.0,6,1,1,1,1.0,1.0,2,79,78,50
15391,519330,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.8333333134651184,0.8333333134651184,1,79,78,21
15392,465430,54,1,1,1,1,0,0,0,1,1,0.9873417721518988,3,3,3,3,1.0,1.0,1,79,78,1
15393,429108,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.19230769574642181,0.19230769574642181,1,79,78,41
15394,1171,7,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.5555555820465088,0.5555555820465088,2,79,77,4
15395,352734,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,76,8
15396,230983,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,77,23
15397,330408,6,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8235294222831726,0.8235294222831726,1,79,76,0
15398,385580,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.2666666805744171,0.2666666805744171,1,79,75,30
15399,459400,70,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.9583333134651184,0.9583333134651184,1,79,78,8
15400,566249,4,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.71875,0.71875,1,79,77,44
15401,434494,8,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.05128205195069313,0.05128205195069313,1,79,78,16
15402,402723,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.4032258093357086,0.4032258093357086,1,79,78,14
15403,418893,38,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.75,0.75,1,79,77,0
15404,468508,4,1,1,0,0,0,0,0,0,0,0.0,4,4,3,4,1.0,1.0,2,79,76,0
15405,117127,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.3913043439388275,0.3913043439388275,1,79,78,2
15406,172952,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,75,38
15407,532085,3,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.25,0.25,1,79,77,45
15408,465675,9,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.9166666865348816,0.9166666865348816,1,79,78,3
15409,150872,1,1,1,1,1,0,0,0,1,0,0.9873417721518988,3,3,3,3,0.9200000166893005,0.9200000166893005,1,79,78,1
15410,116881,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,78,5
15411,297970,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.8928571343421936,0.8928571343421936,1,79,78,32
15412,171192,67,1,1,1,1,0,0,0,1,1,0.9990262901655307,2,2,2,2,1.0,1.0,1,79,76,2
15413,215744,65,0,0,0,0,0,0,0,1,1,0.9990262901655307,7,7,7,7,0.0,0.0,1,79,76,2
15414,64599,67,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,73,8
15415,255863,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,78,6
15416,483550,7,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,54
15417,501237,38,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.08620689809322357,0.08620689809322357,1,79,78,7
15418,571925,25,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.9523809552192688,0.9523809552192688,1,79,77,0
15419,450790,59,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,75,10
15420,496411,13,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,79,78,0
15421,472376,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.939393937587738,0.939393937587738,1,79,77,63
15422,380597,65,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.695652186870575,0.695652186870575,1,79,78,0
15423,427750,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.05714285746216774,0.05714285746216774,1,79,77,9
15424,350897,22,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,79,77,0
15425,566941,22,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,76,0
15426,213035,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.8947368264198303,0.8947368264198303,1,79,77,21
15427,331280,19,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9767441749572754,0.9767441749572754,1,79,78,0
15428,104841,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.25,0.25,1,79,77,37
15429,330536,70,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.40625,0.40625,1,79,78,0
15430,149017,9,0,0,0,0,0,0,0,1,1,0.9746835443037974,1,1,1,1,0.0,0.0,1,79,77,1
15431,5328,70,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.4545454680919647,0.4545454680919647,1,79,78,7
15432,560756,63,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.6571428775787354,0.6571428775787354,1,79,76,0
15433,88562,79,0,0,0,0,0,0,0,0,0,0.0,7,7,7,7,0.1538461595773697,0.1538461595773697,1,79,73,0
15434,278395,42,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.7647058963775635,0.7647058963775635,1,79,78,3
15435,250155,22,1,0,1,0,1,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,78,5
15436,575110,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,78,5
15437,185821,25,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,78,13
15438,447460,67,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,75,32
15439,318146,19,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,2
15440,447342,6,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9729729890823364,0.9729729890823364,1,79,77,0
15441,426053,70,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.6666666865348816,0.6666666865348816,1,79,78,20
15442,551608,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,78,14
15443,557564,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.28947368264198303,0.28947368264198303,1,79,78,15
15444,396068,1,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.8333333134651184,0.8333333134651184,1,79,77,41
15445,558294,42,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.08695652335882187,0.08695652335882187,1,79,78,14
15446,466818,1,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.2666666805744171,0.2666666805744171,1,79,75,77
15447,493020,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,76,15
15448,424483,1,1,0,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,77,5
15449,209548,61,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.8333333134651184,0.8333333134651184,1,79,74,13
15450,226917,63,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,78,0
15451,432547,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,15
15452,84454,65,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,76,0
15453,478721,38,0,0,0,0,0,0,0,1,1,0.9620253164556962,1,1,1,1,0.4193548262119293,0.4193548262119293,1,79,76,1
15454,36557,13,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8260869383811951,0.8260869383811951,1,79,77,0
15455,460373,5,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.1666666716337204,0.1666666716337204,1,79,75,56
15456,259690,1,0,0,0,0,0,0,0,1,1,1.0,7,0,0,0,0.05000000074505806,1.0,3,79,73,51
15457,99518,1,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.5277777910232544,0.5277777910232544,1,79,76,0
15458,27662,9,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.022727273404598236,0.022727273404598236,1,79,78,17
15459,63648,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.9791666865348816,0.9791666865348816,1,79,77,11
15460,575287,28,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,79,76,0
15461,378096,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.9411764740943909,0.9411764740943909,1,79,72,61
15462,261073,82,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,79,77,0
15463,373289,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8275862336158752,0.8275862336158752,1,79,78,0
15464,502168,9,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,78,42
15465,218026,19,0,0,0,0,0,0,0,1,1,1.0,0,7,7,7,1.0,0.3181818127632141,2,79,77,55
15466,324338,1,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.5,0.5,1,79,77,12
15467,402802,67,1,1,1,1,0,0,0,1,1,0.8607594936708861,0,0,0,0,1.0,1.0,1,79,68,1
15468,315976,6,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.3636363744735718,0.3636363744735718,1,79,76,41
15469,371117,72,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,79,78,5
15470,43535,22,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,27
15471,427401,1,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8799999952316284,0.8799999952316284,1,79,75,0
15472,58111,17,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.4583333432674408,0.4583333432674408,1,79,78,38
15473,315486,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.5263158082962036,0.5263158082962036,1,79,77,19
15474,137315,67,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,0.7777777910232544,0.7777777910232544,1,79,75,14
15475,531286,6,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.6976743936538696,0.6976743936538696,1,79,76,24
15476,362563,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.9677419066429138,0.9677419066429138,1,79,76,8
15477,289173,5,1,1,1,1,0,0,0,1,1,0.9996754300551769,2,2,2,2,1.0,1.0,1,79,77,2
15478,252776,1,1,0,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,77,25
15479,88913,1,1,0,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,74,22
15480,456611,3,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9615384340286255,0.9615384340286255,1,79,78,0
15481,542922,56,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,78,75
15482,230936,9,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.7916666865348816,0.7916666865348816,1,79,74,0
15483,346788,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,75,9
15484,573778,25,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,78,8
15485,497875,5,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.06666667014360428,0.06666667014360428,1,79,77,5
15486,321866,1,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,75,6
15487,240119,8,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8823529481887817,0.8823529481887817,1,79,77,0
15488,10014,6,0,0,0,0,0,0,0,1,1,0.9620253164556962,3,3,3,3,0.4642857015132904,0.4642857015132904,1,79,76,1
15489,473888,65,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,2
15490,109403,19,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9591836929321289,0.9591836929321289,1,79,78,0
15491,299970,3,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.6363636255264282,0.6363636255264282,1,79,75,55
15492,317250,28,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.5625,0.5625,1,79,78,0
15493,338255,7,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.8125,0.8125,1,79,78,66
15494,45655,8,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.9791666865348816,0.9791666865348816,1,79,76,8
15495,119677,61,1,1,1,1,0,0,0,1,1,0.9873417721518988,3,3,3,3,1.0,1.0,1,79,78,1
15496,549518,51,1,1,1,0,1,0,0,1,1,0.9951314508276533,3,3,3,3,0.6800000071525574,0.6800000071525574,1,79,73,2
15497,190676,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,78,49
15498,331317,85,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.9696969985961914,0.9696969985961914,1,79,78,0
15499,86249,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,34
15500,331395,1,1,1,1,1,0,0,0,1,1,0.9999997337772154,7,7,5,7,0.75,0.75,2,79,73,5
15501,559543,63,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.2916666567325592,0.2916666567325592,2,79,75,0
15502,514537,70,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.761904776096344,0.761904776096344,1,79,77,10
15503,450774,5,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.20408163964748383,0.20408163964748383,1,79,78,5
15504,554302,28,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.02222222276031971,0.02222222276031971,1,79,75,8
15505,433504,62,1,1,1,0,0,0,1,1,0,0.9240506329113924,0,5,0,5,0.8148148059844971,0.17241379618644714,2,79,73,1
15506,165419,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.8518518805503845,0.8518518805503845,1,79,78,8
15507,509855,51,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,58
15508,97131,3,1,1,1,1,0,0,0,1,1,0.9746835443037974,6,6,6,6,1.0,1.0,1,79,77,1
15509,141040,67,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,79,71,48
15510,429033,62,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.8611111044883728,0.8611111044883728,1,79,77,10
15511,565607,11,0,0,0,0,0,0,0,1,1,0.9873417721518988,2,2,2,2,0.25,0.25,1,79,78,1
15512,194188,22,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,76,7
15513,553561,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,77,15
15514,131815,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.7407407164573669,0.7407407164573669,1,79,76,22
15515,335839,1,1,1,1,1,0,0,0,1,1,0.9873417721518988,0,0,0,0,0.949999988079071,0.949999988079071,1,79,78,1
15516,162867,4,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,78,13
15517,297540,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.9696969985961914,0.9696969985961914,1,79,76,17
15518,449031,6,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,76,44
15519,24106,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.04545454680919647,0.04545454680919647,1,79,78,46
15520,556131,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.9750000238418579,0.9750000238418579,1,79,78,33
15521,301397,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,77,24
15522,52020,19,1,0,1,0,1,0,0,1,1,1.0,4,4,4,4,1.0,1.0,3,79,78,2
15523,461681,79,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,77,3
15524,56752,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,77,53
15525,199641,18,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9629629850387573,0.9629629850387573,1,79,77,0
15526,20646,33,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8108108043670654,0.8108108043670654,1,79,77,0
15527,568358,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,78,56
15528,40813,1,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.0,0.0,1,79,78,0
15529,35628,13,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.5625,0.5625,1,79,78,0
15530,508006,1,1,1,1,1,0,0,0,1,1,0.9980525803310614,3,3,3,3,1.0,1.0,1,79,75,2
15531,525667,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.6060606241226196,0.6060606241226196,1,79,75,44
15532,97315,67,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.6458333134651184,0.6458333134651184,1,79,74,10
15533,76738,76,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.7777777910232544,0.7777777910232544,1,79,77,41
15534,260261,8,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9487179517745972,0.9487179517745972,1,79,77,0
15535,240158,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.1599999964237213,0.1599999964237213,1,79,77,30
15536,555905,65,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.949999988079071,0.949999988079071,1,79,72,0
15537,363358,51,1,1,1,1,0,0,0,1,0,0.9493670886075949,4,4,4,4,0.699999988079071,0.699999988079071,1,79,75,1
15538,208342,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,78,22
15539,391656,81,0,0,0,0,0,0,0,1,0,0.9493670886075949,1,1,1,1,0.29729729890823364,0.29729729890823364,1,79,75,1
15540,68974,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,77,8
15541,294451,53,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.41860464215278625,0.41860464215278625,1,79,77,0
15542,439773,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,77,14
15543,502402,6,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,76,5
15544,385320,1,1,0,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,77,6
15545,94055,19,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.3214285671710968,0.3214285671710968,1,79,78,44
15546,566824,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,76,38
15547,391222,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,77,49
15548,261161,18,1,1,1,1,0,0,0,1,1,0.9873417721518988,1,1,1,1,1.0,1.0,1,79,78,1
15549,182696,17,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.36538460850715637,0.36538460850715637,1,79,78,56
15550,495252,1,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9354838728904724,0.9354838728904724,1,79,76,0
15551,241396,1,1,1,1,1,0,0,0,1,1,0.9240506329113924,3,3,3,3,1.0,1.0,1,79,73,1
15552,193565,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,73,54
15553,449190,54,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.8148148059844971,0.8148148059844971,1,79,76,6
15554,199927,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.6000000238418579,0.6000000238418579,1,79,77,43
15555,498061,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,72,0
15556,544104,9,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.6764705777168274,0.6764705777168274,1,79,78,3
15557,511654,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.4545454680919647,0.4545454680919647,1,79,78,45
15558,273582,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,77,48
15559,337498,59,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,77,6
15560,60052,28,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,78,0
15561,78488,11,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.625,0.625,1,79,76,0
15562,198464,67,1,1,1,1,0,0,0,1,1,0.9493670886075949,0,0,0,0,1.0,1.0,1,79,75,1
15563,92795,15,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,78,0
15564,463836,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,77,8
15565,344029,6,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.8823529481887817,0.8823529481887817,1,79,76,15
15566,15440,13,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.46875,0.46875,1,79,78,0
15567,233521,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.5555555820465088,0.5555555820465088,1,79,74,34
15568,425369,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,78,17
15569,188866,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.7916666865348816,0.7916666865348816,1,79,76,27
15570,267127,41,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8695651888847351,0.8695651888847351,1,79,77,0
15571,498765,1,1,1,1,1,0,0,0,1,1,0.9999997337772154,7,7,7,7,1.0,1.0,1,79,73,5
15572,451234,3,1,1,1,1,0,0,0,1,0,0.9240506329113924,1,1,1,1,0.7586206793785095,0.7586206793785095,1,79,73,1
15573,544444,1,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.7058823704719543,0.7058823704719543,1,79,78,0
15574,307614,64,0,0,0,0,0,0,0,1,1,0.9996754300551769,5,5,5,5,0.3199999928474426,0.3199999928474426,1,79,77,2
15575,303314,18,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,78,32
15576,106793,65,1,1,1,1,0,0,0,1,1,0.9873417721518988,5,5,5,5,1.0,1.0,1,79,78,1
15577,520289,9,1,1,1,1,0,0,0,1,1,1.0,6,6,4,6,1.0,1.0,2,79,78,3
15578,333888,63,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.125,0.125,1,79,73,0
15579,259335,1,0,0,0,0,0,0,0,1,1,0.9873417721518988,0,0,0,0,0.0,0.0,1,79,78,1
15580,390585,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0416666679084301,0.0416666679084301,1,79,77,41
15581,233491,6,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.050632912665605545,0.050632912665605545,1,79,76,15
15582,509695,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.875,0.875,1,79,78,12
